Flag,Slot,Type,Element,Elemental Resistance,Elemental Null,Status Resist,MP Per Physical Hit,SP Per Physical Hit,MP Per Magical Hit,SP Per Magical Hit,HP Multiplier,MP Multiplier,SP Multiplier,Magical Resistance,Physical Resistance,Magical Immunity,Physical Immunity,Revive,HP Regen,MP Regen,SP Regen,Escape Bonus,Icon,SPD,AT,MAT,DF,MDF,A-Hit,M-Hit,A-AV,M-AV,Status Chance,On Hit Status,Price,Name,Description,Registry ID
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,40,0,0,0,0,27,0,0,0,0,0,0,0,0,0,40,0,250,Holy Ankh,30%% chance of§reviving from§death.,dragoon_modifier:holy_ankh
0,8,female,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,4000,Dancer's Ring,Raises speed§by 20.,dragoon_modifier:dancers_ring
0,8,male,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,4000,Bandit's Ring,Raises speed§by 20.,dragoon_modifier:bandits_ring
0,8,neutral,0,128,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,250,Red-Eye Stone,Halves damage§from fire-based§attacks.,dragoon_modifier:red-eye_stone
0,8,neutral,0,64,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,250,Jade Stone,Halves damage§from wind-based§attacks.,dragoon_modifier:jade_stone
0,8,neutral,0,32,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,250,Silver Stone,Halves damage§from light-based§attacks.,dragoon_modifier:silver_stone
0,8,neutral,0,4,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,250,Darkness Stone,Halves damage§from dark-based§attacks.,dragoon_modifier:darkness_stone
0,8,neutral,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,250,Blue Sea Stone,Halves damage§from water-based§attacks.,dragoon_modifier:blue_sea_stone
0,8,neutral,0,16,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,250,Violet Stone,Halves damage§from thunder-based§attacks.,dragoon_modifier:violet_stone
0,8,neutral,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,250,Golden Stone,Halves damage§from earth-based§attacks.,dragoon_modifier:golden_stone
0,8,neutral,0,0,0,0,0,0,0,20,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,500,Ruby Ring,Gain 20 SP when§damaged magically.,dragoon_modifier:ruby_ring
0,8,neutral,0,0,0,0,0,0,10,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,500,Sapphire Pin,Gain 10%% MP when§damaged magically.,dragoon_modifier:sapphire_pin
0,8,neutral,0,0,0,255,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,500,Rainbow Earring,Avoids all§abnormal status§ailments.,dragoon_modifier:rainbow_earring
0,8,neutral,0,0,0,0,0,20,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,500,Emerald Earring,Gain 20 SP when§damaged physically.,dragoon_modifier:emerald_earring
0,8,neutral,0,0,0,0,10,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,500,Platinum Collar,Gain 10%% MP when§damaged physically.,dragoon_modifier:platinum_collar
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,True,True,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5000,Phantom Shield,Halves damage§from all attacks but§decreases DF/MDF.,dragoon_modifier:phantom_shield
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2500,Dragon Shield,Halves physical§damage but§decreases DF.,dragoon_modifier:dragon_shield
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2500,Angel Scarf,Halves magical§damage but§decreases MDF.,dragoon_modifier:angel_scarf
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,Bracelet,,dragoon_modifier:bracelet
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,50,Fake Power Wrist,Raises physical§attack by 5.,dragoon_modifier:fake_power_wrist
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,5,0,0,0,0,0,0,0,50,Fake Shield,Raises physical§defense by 5.,dragoon_modifier:fake_shield
0,8,additions,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,500,Wargod Calling,Automatic Addition:§Half Damage and SP.,dragoon_modifier:wargod_calling
0,8,additions,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5000,Ultimate Wargod,Automatic Addition:§Full Damage and SP.,dragoon_modifier:ultimate_wargod
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,8,0,0,0,0,0,0,100,Sage's Shield,Raises magical§defense by 8.,dragoon_modifier:sages_shield
0,16,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,50,19,0,0,0,0,0,0,0,0,0,0,0,100,Thief's Shoes,Increases escape§rate by 50%%,dragoon_modifie:thiefs_shoes
0,128,shortsword,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,1,Sabre,,dragoon_modifier:sabre
0,128,longsword,128,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1500,Lava Blade,Fire-based attack.,dragoon_modifier:lava_blade
0,128,axe,2,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,1500,Stone Axe,Earth-based attack.,dragoon_modifier:stone_axe
0,128,bow,32,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,22,0,0,0,20,0,0,0,0,0,1500,Spectral Arrow,Light-based attack.,dragoon_modifier:spectral_arrow
0,128,shortsword,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1500,Void Estoc,Dark-based attack.,dragoon_modifier:void_estoc
0,128,hammer,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1500,Hydro Hammer,Water-based attack.,dragoon_modifier:hydro_hammer
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,32,0,30,30,0,0,0,0,0,0,0,0,4000,Attack Horn,Raises physical§& magical§attack by 30.,dragoon_modifier:attack_horn
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,32,0,0,0,30,30,0,0,0,0,0,0,4000,Defense Horn,Raises physical§& magical§defense by 30.,dragoon_modifier:defense_horn
0,8,none,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,Fire Arrow,Fire-based attack.,dragoon_modifier:fire_arrow
0,8,none,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,Water Arrow,Water-based attack.,dragoon_modifier:water_arrow
0,8,none,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,Wind Arrow,Wind-based attack.,dragoon_modifier:wind_arrow
0,8,none,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,Earth Arrow,Earth-based attack.,dragoon_modifier:earth_arrow
0,8,none,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,Dark Arrow,Dark-based attack.,dragoon_modifier:dark_arrow
0,8,none,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,Light Arrow,Light-based attack.,dragoon_modifier:light_arrow
0,8,none,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,Thunder Arrow,Thunder-based attack.,dragoon_modifier:thunder_arrow
0,8,none,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,Magic Arrow,Magic-based§all attack.,dragoon_modifier:magic_arrow
0,32,"medium,female",0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,9,0,0,0,20,20,0,0,5,5,0,0,75,Heavy Robe,,dragoon_modifier:heavy_robe
0,32,"medium,female",0,0,0,0,2,0,2,0,0,0,0,False,False,False,False,0,0,0,0,0,12,0,0,0,27,16,0,0,0,0,0,0,125,Velvet Dress,Gain 2%% MP§when attacked.,dragoon_modifier:velvet_dress
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,16,0,0,0,0,0,0,0,150,Templar Shield,Raises physical§defense by 16.,dragoon_modifier:templar_shield
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,0,0,0,14,0,0,0,0,0,0,150,Wizard Shield,Raises magical§defense by 14.,dragoon_modifier:wizard_shield
0,16,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,21,0,0,0,18,9,0,0,0,0,0,0,300,Magicial Sollerets,,dragoon_modifier:magical_sollerets
0,16,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,21,0,0,0,0,0,0,0,15,15,0,0,300,Magical Chausses,Raises evasion§by 15%%.,dragoon_modifier:magical_chausses
0,64,haschel,0,0,0,0,0,10,0,10,0,0,0,False,False,False,False,0,0,0,0,0,16,0,0,25,11,11,0,0,0,0,0,0,100,Master’s Headband,Gain 10 SP\nwhen attacked.,dragoon_modifier:masters_headband
0,64,neutral,0,0,0,0,0,0,0,0,15,10,0,False,False,False,False,0,-2,0,0,0,18,0,0,35,10,10,0,0,5,5,0,0,4000,Polter Helm,"Powerful, but§HP decays§each turn.",dragoon_modifier:polter_helm
0,32,neutral,0,0,0,0,5,5,5,5,15,0,0,False,False,False,False,0,-2,0,0,0,10,0,0,0,60,40,0,0,0,0,0,0,4000,Polter Armor,"Powerful, but§HP decays§each turn.",dragoon_modifier:polter_armor
0,8,neutral,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,23,0,30,0,0,0,0,0,0,0,0,0,300,Titan Ring,Raises physical§attack by 30.,dragoon_modifier:titan_ring
0,32,meru,0,0,0,0,2,10,2,10,0,10,0,False,False,False,False,0,0,1,0,0,10,0,0,0,42,42,0,0,0,0,0,0,500,Wingly Suit,Gain MP/SP on§turn and attack.,dragoon_modifier:wingly_suit
0,128,longsword,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,2500,Firebrand,Fire and Divine§based attack.,dragoon_modifier:firebrand
0,128,polearm,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,3,0,77,0,0,0,0,0,0,0,0,0,2500,Jade Spear,Adds Wind Marks§on physical§attacks.,dragoon_modifier:jade_spear
0,128,bow,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,4,0,0,50,0,0,0,0,0,0,0,0,2500,Elemental Arrow,Infinite elemental§arrows.,dragoon_modifier:elemental_arrow
4,128,shortsword,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,0,0,111,22,0,0,0,0,0,0,0,0,2500,Dragon Buster,Physical damage§recovers SP.,dragoon_modifier:dragon_buster
0,128,hand,16,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,6,0,69,0,0,0,0,0,0,0,0,0,2500,Overcharge Glove,Chance to infuse§enemy with§thunder element.,dragoon_modifier:overcharge_glove
0,128,hammer,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,10,0,0,5,0,0,80,0,0,0,0,0,0,0,0,2500,Magic Hammer,Transfers all§physical power§to magical damage.,dragoon_modifier:magic_hammer
0,128,axe,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,0,0,1,0,110,0,0,0,0,0,0,0,0,0,2500,Giant Axe,Will occasionally§cast guard after§physical dmg.,dragoon_modifier:giant_axe
